Label,MS,MK,MV,PS,PK,PV
0,5.577844503099379,29.415654053145687,4019.044373112994,-0.053320495642105524,-0.7295109544490423,0.6463100516239796
0,6.279331353803221,37.628653382357605,5750.547502062152,-0.13503957399448127,0.4481964924662476,0.46375050687083885
0,4.5222883094994595,18.651825493535835,2766.699846432598,-0.03619465473901999,-0.9105988412274519,0.7428052524033903
0,5.249318384817725,25.718951031464297,3995.6102309417856,-0.07854474097955252,-0.439108072786353,0.6112734309136738
0,5.029723118001034,23.544986264369413,3504.7472564866684,-0.022406991766102228,-1.0818892337419288,0.7612056894915746
0,4.962472780608163,22.76704055449526,3832.997436635656,-0.06578364653399331,-0.6742025401192078,0.6536161371739714
0,5.394771483102166,27.409431961393445,4295.379966483218,-0.049796802391458075,-0.683824238932571,0.664492975505633
0,5.7494330372333025,31.377415924099665,4636.199177181534,-0.08322569801887258,-0.11990486865804995,0.5713602966667464
0,6.164855563982764,36.339573152638636,5402.550111672028,-0.05873403419565748,-0.4639573697440569,0.6032862540638775
0,6.389293602831944,39.21251076500166,5972.6868105227995,-0.08734244558566409,-0.02828432338192055,0.528658125952391
0,5.502160406428821,28.52345323732356,3859.633425304331,-0.14562627425070504,0.25975150904131983,0.4944347376688756
0,4.762350626521618,20.80526331703407,3031.231491561799,-0.07476382772381782,-0.6901261658450708,0.6480893613118016
0,6.246251222727348,37.34843002013456,5592.80560665221,-0.08476955468209263,-0.042004433323318935,0.5417075369018217
0,5.683865593542137,30.547259366272705,4217.674940346389,-0.11035718550180185,0.060058914437520095,0.5304273593885441
0,5.688717005342575,30.584026687575417,4503.469800074467,-0.113614837649791,-0.22897024882762862,0.5256503871896572
0,6.261420638730507,37.47627705970961,5998.423295506601,-0.08634232427842153,-0.17047341317868003,0.5387581573914628
0,5.782473859060764,31.636793523979307,4746.721039351612,-0.07911279172908837,-0.3640067102757558,0.5793967873999288
0,5.2428154276483925,25.67214786256559,4029.0996654210544,-0.06486869188503845,-0.6026790099147079,0.6389154724511898
0,6.153969073364356,36.24428086763033,5139.133903072672,-0.07794293664125296,-0.42169292442641826,0.5593973520928502
0,6.015854895500078,34.46874285896431,4660.7426613233,-0.06505414891522876,-0.5922557587048076,0.5960167947346456
0,5.691461415955622,30.605317226864273,4153.2607845157,-0.12544821737149073,0.02381736623810493,0.508986493807935
0,5.984836348882461,34.20979703593045,4988.569328695613,-0.07451248784296616,-0.4436736035739144,0.5750947376052945
0,5.871742292540355,32.66139104528839,4237.562896121074,-0.09106023758365543,-0.5463755202242608,0.5520973280947064
0,5.078649383253007,23.876522587510035,4392.635635066393,-0.14742252546196427,-0.05476922612696944,0.5228733185648664
0,4.433085457625974,17.78832329708071,2691.3375010299696,-0.0926157581712026,-0.5827422296359597,0.6389059883150112
0,6.4453026315799,40.017009841808274,5968.568589937789,-0.08631398574467218,-0.10942312844844482,0.5266449264905041
0,5.7996598272374555,32.08156900499021,4757.297467503854,-0.05760542424288239,-0.686131461449782,0.6224838256241321
0,5.595061169009897,29.54731618099858,4443.692216774725,-0.06809089533722994,-0.4130729904210475,0.6117799963597664
0,5.8263828146661005,32.2983976212085,4921.556576505321,-0.08613543403368965,-0.34530343898545635,0.5611593820031888
0,6.621127450725965,42.22448693922549,6223.117374651968,-0.09035376142851069,0.0689310265435239,0.5114206678410167
0,6.322638055914418,38.3191959268888,5525.4149346106515,-0.1161512564331917,0.3830529754613834,0.48500309498339567
0,5.881112809789998,32.73604630933803,4499.272511079106,-0.17357266713497005,0.40561449168417374,0.4438479079978281
0,4.340066481000631,16.911072459956433,2802.821401517528,-0.13704014517657134,-0.26661836959404717,0.5877755171292897
0,5.485742581252811,28.402280677032195,4634.426349489213,-0.06547798292533613,-0.546159152569039,0.6223968274857773
0,6.003107293029,34.36346276142008,5208.793980343408,-0.07945453440466312,-0.12316030167713254,0.5649945729396412
0,4.518437278688514,18.628059207874337,2909.3353084587593,-0.03680788070505927,-0.8459588580419166,0.7413637764553719
0,4.745790086987395,20.700107705370687,3414.3576986674902,-0.03739873410815733,-0.9385260960923323,0.729996323263691
0,4.323418717374001,16.81505625880882,3066.5744268645412,-0.1656320520495163,0.348269023181512,0.5569849595726021
0,5.048530301678944,23.672807889161955,3145.2659488056843,-0.1338700124790764,0.007927794576170655,0.5386089273948595
0,5.76457565408917,31.493856298032632,4630.827952319478,-0.12605346918013952,-0.12286962502795262,0.5031366428206053
0,4.764910359324233,20.82070955698099,3635.5795960363125,-0.046152752424166894,-0.86799449906679,0.7083451107623744
0,5.770120118361875,31.53766012291141,4130.904861286533,-0.1404465256717802,0.553685218207741,0.4847433659624599
0,5.942783127659869,33.55252019030249,5625.775721275919,-0.10116339856938897,-0.005360755140310758,0.5303499271144932
0,5.322046932454379,26.558778049692506,3844.615010885956,-0.12141357287617553,-0.1212348660826934,0.5364272147274024
0,6.033076949666856,34.6076010045647,4970.91030945333,-0.08682373306684964,-0.5292993494424612,0.5507182249359353
0,6.079664051045965,35.31030133361673,5407.580754667254,-0.05614659677885995,-0.52379638237029,0.613912406780918
0,5.2287581755336,25.573356115841303,4082.089374166146,-0.0682537537823228,-0.5761561451493877,0.6317475947105092
0,5.336037323720128,26.661137529414184,4513.249173342715,-0.07269690616855926,-0.5404770272603243,0.6173821823496448
0,6.012369293919193,34.43789032109514,5580.321208443198,-0.10086225888612564,-0.09450297138086272,0.5261924145393014
0,6.159422286741541,36.29299427487964,5480.386972598737,-0.06966238854461047,-0.42065686033842686,0.5772285114351337
0,5.728802050723138,31.213494094827965,4631.349012133117,-0.051862283649807835,-0.4641633346671452,0.6414788558320403
0,4.354713634105009,16.99371801820101,3059.9617227498666,-0.22283711420478683,-0.023380006011587184,0.5067958692783743
0,6.110704785860872,35.57009349688613,5474.71378375813,-0.09792636827864097,-0.05540089595701758,0.5265843367156615
0,6.466601576737025,40.20724587543031,6191.431919003589,-0.11257429083474131,0.23187374001456185,0.48220633114100914
0,5.238984260141912,25.64637672047951,3753.5421206326023,-0.07570248502288057,-0.3342290314331331,0.6166536299439871
0,6.39706635389306,39.281458245180666,5766.478097442588,-0.10582303129006469,0.21074225866721052,0.4966194396282082
0,6.174835311476723,36.42544570866451,5230.82812996828,-0.07948452863041114,-0.21193841098043587,0.5562939906319528
0,6.248783201937759,37.37036622156054,5389.789474036934,-0.07314959925098559,-0.2734075996207439,0.5654344954389319
0,5.8484776525469195,32.47921011905961,5114.535824821894,-0.0440898777938798,-0.6757603760992197,0.6591213344034472
0,5.655274238098985,30.324926003482013,4418.149683049719,-0.056244187077649714,-0.6380952152926338,0.6345835795502331
0,6.421098323311029,39.49461323302594,5905.527591825303,-0.0653821586427252,-0.5756764325849573,0.5753009827053821
0,5.680165362876298,30.51802340063277,4674.17617476767,-0.0628596676541695,-0.703895044453418,0.6188181684732235
0,5.232513232548242,25.59831936412067,4088.739882802307,-0.1572847292633452,0.4511858292110751,0.49899254933410225
0,6.480912266860101,40.33713093195784,6396.610515736898,-0.09281591393957403,-0.03160095898838522,0.5146624816268687
0,6.334233554353068,38.419434342423855,5660.389040082039,-0.10104244450086905,0.08366335028842053,0.5084841505733115
0,6.19051660682624,36.556903737290156,4968.324087807065,-0.12345820856785791,0.13044771518960419,0.4831922974225325
0,5.350859412319031,26.768826358764144,3518.9260329162234,-0.09686108664958713,-0.48605276843746337,0.5731332493739348
0,5.609642951449768,29.656896718762553,4147.046424584299,-0.14472688316159962,0.25678038728733554,0.49010248995153866
0,6.022259923891736,34.52025057676694,5164.101690642893,-0.07683428013910262,-0.4151560120748137,0.5703248685932719
0,6.056843279736286,35.11580427226663,4982.955581223426,-0.07245736187618632,-0.32088739351640516,0.5751612206139453
0,6.150515140522746,36.21676887972802,4915.922978996883,-0.07041164414625226,-0.34298069997334757,0.5754567357712027
0,5.307992316003937,26.459770343199263,4181.815801985733,-0.08544638922727019,-0.09733058047612131,0.5929214053720114
0,5.344905354777082,26.726248771080932,4270.998420593775,-0.06812328915670753,-0.7066804999104574,0.6267874010372321
0,5.826334433863894,32.301281137057934,4862.182028506017,-0.050674172206625984,-0.5801960369408161,0.6405207485418811
0,6.030705990868369,34.58861899313282,5006.468883967752,-0.11407785031760316,0.10469208138704955,0.5055500384908119
0,5.8380997707430575,32.392204448071816,5185.7728187721805,-0.0199684986366394,-1.0796021332485615,0.7429287806900388
0,5.336223131729679,26.662393772101993,3906.6707152260706,-0.06105948291397273,-0.8402899403986237,0.6420882989018785
0,4.962662915258431,22.767208538557462,3430.8380256625937,-0.1788041867384973,0.04412778326512523,0.49663755205843574
0,4.83707522637715,21.614655492962104,3188.202615975244,-0.03514150283341154,-0.9419131215137426,0.7310554507385748
0,5.333698064148858,26.64493325288569,4354.550877538804,-0.09109387275268165,-0.42288333710438275,0.5830348886596686
0,5.33612281267091,26.66291217628632,3941.0867928607395,-0.08367111532008106,-0.49196350022025825,0.5961178030666768
0,5.350177281949279,26.762981582797668,3958.7364214056192,-0.1555902134514802,0.3746794971873899,0.49476285237134326
0,6.342557843966878,38.49200084524294,5841.540709478704,-0.10066887678626128,0.06236129680766167,0.5091327720750269
0,6.705873377433874,43.312137755762244,6435.344789957979,-0.09223119899790136,-0.13027307816413103,0.5042825502252432
0,5.415112594493646,27.55841771343569,4311.148284756586,-0.1284420137491046,-0.059454492315314855,0.5213719684011067
0,6.209798817052347,37.031695180827505,5285.241543998754,-0.08157811681516249,-0.0162753394794537,0.5478798569137605
0,6.549439362753728,41.57281480921669,4522.778181742206,-0.06234523106069388,-0.36552508665001504,0.5713848707416249
0,5.350296521415892,26.763950474390306,3646.6638941124593,-0.14204114530438147,-0.04058851613591097,0.51012957059096
0,5.591084898303921,29.515587400410077,4613.9293054352565,-0.0860648604129204,-0.3437662692204073,0.5759596404816817
0,5.524378081351241,28.69232024877451,4159.8991874298445,-0.06984699866638014,-0.5943445244734442,0.6128821729498991
0,4.636334284821481,19.680445820435143,2833.122705415445,-0.10344779795329316,-0.1929706179836148,0.6075308524946591
0,5.175829914196247,24.87336319610198,4622.455972200708,-0.19424773068769685,0.10702741366227286,0.4693962986341015
0,5.318960344601784,26.53868534214297,4147.706806812841,-0.10546467477742863,0.100816543616288,0.5596061962777749
0,5.669666058261312,30.437358628927903,4474.726377558087,-0.058463098002382786,-0.6740892207597948,0.6291707353017387
0,3.8648422028072553,12.981636537560044,2238.3191131211374,-0.12207785900879813,-0.7406938033059123,0.6437655229391015
0,6.181791881596998,36.48242338253059,5491.256533960256,-0.06727744307104745,-0.5518368606837845,0.5826656352765872
0,5.76835838137638,31.526186646510766,4979.925947675809,-0.07698077038856821,-0.4239403052442623,0.5836879296231017
0,5.063538394205704,23.775530053046552,3281.484945172857,-0.12562175102784431,-0.10467175114432692,0.5492077107160299
0,6.392081512407513,39.24096237475088,5347.443291926751,-0.0785193637753842,-0.01442730890796673,0.5460201792729925
0,6.256717419728274,37.43931568944729,5486.003263508594,-0.0786877447355236,-0.1616781884732763,0.5537832156030487
0,5.161068897712832,24.77386939696295,3816.159008294004,-0.08167789973187407,-0.5883979717211014,0.6110963142426644
0,5.92355967462997,33.39769761020375,5215.107058161865,-0.06685440294143769,-0.3215031705577567,0.5962772301362849
0,5.584087712274838,29.462915312355733,4653.723233990967,-0.08646419065242697,-0.19254535920116878,0.5752325116510318
0,5.689774117539637,30.59283004749308,4777.694130497861,-0.08042274779786256,-0.4501895501075057,0.5816516755408844
0,5.894155018312568,33.15724732787445,5045.127686718752,-0.021105444100128955,-1.0588051983092643,0.7354255015445145
0,6.214852214367146,37.080384013657415,4938.248825554835,-0.06831403914673173,-0.31961543615515753,0.5761159701423514
0,5.506765213804408,28.560672671145433,4421.0727480089745,-0.03228963478026322,-0.9022910445514833,0.7107878643230674
0,5.680408459969103,30.519914265697757,3759.574102156643,-0.11633641564824457,0.03359611274483498,0.5215297788195856
0,6.082903324045384,35.33787982607974,4692.904003260864,-0.07324182011491794,-0.40465952132424654,0.5734438902412049
0,5.929945692021584,33.449169829597835,4600.421298229322,-0.1612584620089225,0.7826131637955003,0.45151147547112436
0,6.012718141511737,34.76005086282942,4686.852846374621,-0.01790391475843103,-0.9323608768269831,0.7439362801210849
0,6.248121846236765,37.363373053845535,5892.42677905285,-0.11559220292108575,0.2807100583772848,0.49009202818888703
0,5.675469093080966,30.48082730318807,4789.634538937471,-0.08393933691342706,-0.37862692863466796,0.5749158159430825
0,5.305689543185774,26.440315815310388,4149.660324833083,-0.09623229096135459,-0.3110767738682516,0.574285371052477
0,5.777738557613987,31.597693661920694,5098.256983016051,-0.09295380532923944,-0.14646148423353678,0.5537430966811638
0,5.955955070857797,33.97106853857071,4918.4173233255115,-0.0618857988246662,-0.2739559932197797,0.6035238847243641
0,4.973413129560586,22.83984542191058,3669.2211279693556,-0.09005278767677949,-0.5146801640845431,0.6085562409052134
0,5.155364639784191,24.733757199712915,3773.547910325385,-0.07924372022621874,-0.6032662309100356,0.6155705653153111
0,6.757594485679087,44.10275854885985,6343.180624554498,-0.07530646598961942,-0.2887977276153699,0.5342335773614499
0,6.852803670602589,45.30674236563083,7020.0945552492,-0.1063701502496921,0.21729743880587415,0.47307531845495826
0,6.168659446923581,36.3698706051738,5699.68161962294,-0.13017829753304122,0.5454348178871142,0.4742833208133945
0,5.503786550546264,28.538803847195513,4073.869057682638,-0.05115992695476626,-0.6960026920446247,0.6563779857014509
0,5.516081261510909,28.631322813693036,4491.765282728161,-0.06450996072206551,-0.4017149298902445,0.6245543469004633
0,5.765384754653022,31.50163088729493,4490.241046920356,-0.10761095165438156,0.08121400230771947,0.5295992056538311
0,5.322190725937848,26.562244735163784,4089.846909810847,-0.08689447533569224,-0.32614548021854306,0.5903140046056333
0,5.927977503643376,33.433436232387095,5227.904060577644,-0.07092484706749703,-0.37073297924110893,0.587242178265794
0,6.471020812275977,40.24704416113353,6053.178043793778,-0.10631816865047752,0.08220239963534448,0.49184564158980726
0,5.331479090998361,26.629087056315324,4086.4511943842504,-0.07729916680727887,-0.5252641127441438,0.6081593569312396
0,5.322480983958344,26.564416357032457,4013.017559874013,-0.042125336471070834,-0.7973769029516538,0.6894495845699666
0,5.851399698194941,32.50111992913145,4677.59572572195,-0.09501544615223825,-0.057798366222943987,0.5452515752411334
0,5.422691150989489,27.615738422090786,4220.060666717946,-0.038685767908822104,-0.8955080686255519,0.695030483302448
0,4.63346302622915,19.663004587317538,3204.0049089012205,-0.05798920251622858,-0.5632082040518318,0.6874525097576172
0,6.2494600774943025,37.375499796743924,5078.7080332015685,-0.09506810327317616,0.14514308668738796,0.5227545685465254
0,4.653370670055534,19.786619304304217,2828.1423916098606,-0.10967927833146428,-0.4916970243633929,0.5985578020791085
0,6.241836166006467,37.31031505918299,5873.279661698713,-0.08608657008626953,0.03166922642461456,0.5392195144524333
0,5.771001651206915,31.5434587723771,4505.2656302237365,-0.14474264547332613,0.5490922612410225,0.47969369151981506
0,5.688923199247541,30.58646803437572,4683.341658696149,-0.05792457891977942,-0.681816205919962,0.6305479525289838
0,5.662710755235578,30.382644204659563,4218.252583116676,-0.08371979468533583,-0.3840149821146559,0.5751960699958265
0,6.566502302242649,41.4166416976661,5769.360192032356,-0.1030922477444684,0.15926226896881035,0.4930963292415091
0,5.222918838204883,25.530231196377652,3862.6729439825217,-0.08001987611768108,-0.5862739831379136,0.6084029215411174
0,5.677684077946551,30.49774813563998,5136.008054753482,-0.05719710881215488,-0.6220558837157473,0.6324043725558123
0,5.350927777116459,26.76873384811023,3780.4245206191094,-0.15321278988070733,0.10201062525421456,0.4973390052446726
0,5.5447452212652895,29.1562604467098,4548.3810286526605,-0.06205758672472407,-0.5050471373010375,0.6252542154375152
0,4.334452479589098,16.87950627630447,2489.0747352839758,-0.1215433056058396,-0.32219568337445326,0.6064335110633937
0,6.826306650596719,45.05776045281514,6324.220472398169,-0.09982019498625855,0.14168825908789406,0.483733942557468
0,6.774031846628635,44.256795289407506,6687.865803432674,-0.10093593935750485,0.07305898483959439,0.4854892351059598
0,6.097917866121844,35.46080307772869,5268.375237098168,-0.14433237984231728,0.5141679664136345,0.46117240103643503
0,5.524202302284549,28.691954685075505,4538.946465924062,-0.06498296357356792,-0.6065138712564306,0.6235237943173818
0,7.1142061451663805,49.066519388142325,7118.482621487634,-0.10516849029206436,0.493762418936901,0.4613477884296397
0,5.3313717795881495,26.628553098723195,3867.1442630249635,-0.0515004692693568,-0.6876713937928374,0.6647738797092572
0,6.287901781193985,37.700880898065975,6332.1629253072615,-0.09994621352157101,-0.33214325813312806,0.5146014935889686
0,3.875516830776212,13.034092452030336,2843.35453219423,-0.3754041720558079,0.41129245847850404,0.45777258637741763
0,4.976805545325334,22.862034167824323,3857.3195195110516,-0.06385740693178461,-0.8122179297544991,0.6576485555970124
0,5.40965169024548,27.518570941244104,3992.5084858079895,-0.10016319704443183,-0.12353579649052193,0.5622445253429097
0,5.594717352807706,29.54409374600595,4357.639182219826,-0.07404772059111213,-0.5818102406291992,0.599194579777308
0,5.49301737900585,28.45684633252168,4418.009587501474,-0.04858594101016862,-0.6470551527840809,0.6631675826748766
0,5.8402440559042965,32.41037561154417,4628.188143539821,-0.09698061364542211,-0.21155704597300362,0.5418778149390994
0,5.885313902992171,32.76897032356233,5271.457943109298,-0.20766684088814574,0.9847051613924345,0.4136636670811214
0,4.345124082557941,16.939259826069375,3291.8940041983083,-0.1755330458999834,-0.2796115149520899,0.5474468681962222
0,5.914897218545599,33.324321265718176,5065.520198086465,-0.08007401844330789,-0.29040983415849997,0.5682062827688981
0,6.473653296714159,40.2728420625378,5910.983722407894,-0.09629985230200959,0.13838906110099503,0.5084552178998618
0,6.7622039395871285,44.143813020828794,6106.396050080134,-0.1310077145009671,0.326651525768785,0.44136228517986537
0,6.310513898906929,38.21627881276839,5628.445029448592,-0.05621730980131454,-0.46142295758982277,0.6021170497512001
0,5.302220376465491,26.41570927519643,4159.772772757279,-0.03800419933808445,-0.7797089498146392,0.7011572238363558
0,5.330115647393412,26.618708013228588,3986.4009477905734,-0.11712544421532789,-0.10388710836079529,0.5424264842129597
0,4.5496573809259875,18.81903159970099,2737.5515436887845,-0.06739554898455921,-0.7155252802191638,0.6749246395745384
0,4.969966083638685,22.81663844157013,3118.411704115546,-0.14342189009249523,0.0648558251416036,0.5338564576974341
0,6.2502490749999255,37.38043779285539,5836.668293134956,-0.08762648511406089,-0.15992012057210436,0.5363092269374684
0,6.0273359723554,34.56160456124624,5203.476957264745,-0.10950409943077515,-0.01943820519318251,0.5124449551689594
0,5.701739823203783,30.684576201531712,4373.519461855566,-0.1768075288147979,0.6026357559959794,0.45076473418863183
0,5.4119736984018045,27.53636389219054,4335.454938443397,-0.08828665896774238,-0.2510848840558313,0.5824034233371796
0,6.498627843113575,40.493531776715656,6355.211685284426,-0.10862616884109115,0.14902470717778993,0.4882710915034664
0,6.239239283181306,37.28639868738417,5456.506065786071,-0.08808452178956058,0.01136291437403969,0.5353972150703538
0,5.584649056863598,29.467655414680742,4729.660498986589,-0.03326038215975211,-0.9679285778789266,0.7039715096647251
0,6.150914741267745,36.22079771572616,4857.178593986461,-0.07253543767385881,-0.6191470111934572,0.5707783355164695
0,4.548366257750563,18.8106924290663,2792.920658958435,-0.1354495035164967,-0.2520741695641959,0.5727903627805645
0,5.825409344293005,32.29134081891264,4596.249917933681,-0.07662599753057267,-0.31572193849802765,0.5796270979221474
0,5.391795450003877,27.387370774531945,3939.4541521116566,-0.08555114379214399,-0.30564682129189613,0.5871923353552809
0,5.688512333932181,30.582286127550397,4784.63594596535,-0.10994572080129013,-0.3203406375887856,0.5311594163171456
0,6.423431484958533,39.51426637047899,6220.475683232494,-0.10011883887426422,-0.058155629791030616,0.5059953943315404
0,5.503286755634222,28.534705007792187,4455.290777311428,-0.050979533684003264,-0.763584619578948,0.6569437927632896
0,5.756440559682716,31.42928160531308,4945.756697695051,-0.07774990911462844,-0.4835930994697928,0.58211265076726
0,4.659291691901388,19.82436614363882,3276.0368253761935,-0.08469551352336464,-0.4034477463956194,0.6373823375673837
0,5.646152128749748,30.25509024671171,4646.048473864028,-0.027309978572150576,-0.9944954524721803,0.7206364118425126
0,5.130923462168195,24.56225114705204,3773.7236654152343,-0.1009637095420477,-0.40391840285237546,0.5783393016598528
0,6.109999298244032,35.565330523769845,5451.904683553684,-0.08935784026876706,0.073190442735243,0.5416669149688168
0,5.412575727332717,27.54197722179267,4158.866527041282,-0.0484325207855839,-0.6875419347682663,0.6680220728360761
0,5.732709699551108,31.24235448719041,4777.549752267364,-0.030733333028702473,-0.8691419027353926,0.7052331400801413
0,5.676734597477774,30.492010238153462,4450.846261364697,-0.07606415944515921,-0.32470281893625685,0.5902112432190595
0,5.425125112414635,27.63456093657907,4482.5080714038695,-0.1006617100042647,0.010799281285871043,0.5615870696728723
0,6.101540426024273,35.49291270529382,5480.234568934434,-0.07104867267822121,-0.3174970717625012,0.5783535766265803
0,6.9995180555118175,47.330161991349385,6546.478433191567,-0.132365796708083,0.5655131692251807,0.4291909988704531
0,5.236633583173076,25.62865341246428,4175.270188738092,-0.13828656068138284,0.3372985380924316,0.5207941464336402
0,6.696266955247204,43.226617092308835,6138.925052568841,-0.11706730883485883,0.6405813999740184,0.4640624446520875
0,6.414671683973961,39.43572660640146,6493.485962994924,-0.1254817952638258,0.36418862933557916,0.4679001034084462
0,5.417072972834914,27.57503312083264,4491.090882714352,-0.07628249274567092,-0.36985696974583426,0.6049151073179843
0,6.082045854785108,35.33023604812336,5603.474503416019,-0.08398113747158584,-0.16894068860536082,0.5517553141521098
0,5.123328042203216,24.50825119835566,3525.2885230655497,-0.06663456030860197,-0.7671956038076839,0.6403563232196489
0,4.759105127493706,20.785738810046507,3068.148768525656,-0.04593388100139433,-0.9818869826057743,0.7086020866726781
0,5.313629002608879,26.498163619089265,4375.400024502498,-0.0735881324639007,-0.6217217190396087,0.615524981474037
0,5.067920100306087,23.804861260076798,3578.309862917238,-0.09826004178513201,-0.27345055520864836,0.5887851150803759
0,5.872958708851364,32.671490764441536,4893.673585264014,-0.10557709572973714,-0.25057378020504917,0.5279425836623427
0,5.50047187846157,28.514411456371995,3790.270316081908,-0.08224490113041338,-0.15711460118748288,0.588005615468209
0,5.837839221956719,32.393165178736204,5009.325440124633,-0.060612533419679086,-0.5760886060709396,0.6152085256519081
0,6.297278562535067,38.096836751185116,5670.242633016537,-0.05411140397495728,-0.5544055260622769,0.6077626383180409
0,6.9798238910510335,47.141140682913,6746.005183444332,-0.1126599350141461,0.4228616580120277,0.4563790735671097
0,5.763050586846037,31.483508618877238,4448.870308525404,-0.07218797375918141,-0.5088376575774904,0.5934815297995136
